Location,Date,Year,County,WaterTempF,
Lauppe,6/26/18,2018,Sutter,75.724,
Lauppe,6/26/18,2018,Sutter,77.902,
Lauppe,6/26/18,2018,Sutter,86.572,
Lauppe,6/26/18,2018,Sutter,91.123,
Lauppe,6/26/18,2018,Sutter,95.662,
Lauppe,6/26/18,2018,Sutter,97.599,
Lauppe,6/26/18,2018,Sutter,97.111,
Lauppe,6/26/18,2018,Sutter,93.754,
Lauppe,6/26/18,2018,Sutter,89.546,
Lauppe,6/26/18,2018,Sutter,83.914,
Lauppe,6/26/18,2018,Sutter,78.296,
Lauppe,6/26/18,2018,Sutter,74.12,
Lauppe,6/26/18,2018,Sutter,71.274,
Lauppe,6/26/18,2018,Sutter,68.956,
Lauppe,6/27/18,2018,Sutter,67.456,
Lauppe,6/27/18,2018,Sutter,65.316,
Lauppe,6/27/18,2018,Sutter,64.033,
Lauppe,6/27/18,2018,Sutter,63.262,
Lauppe,6/27/18,2018,Sutter,62.49,
Lauppe,6/27/18,2018,Sutter,61.547,
Lauppe,6/27/18,2018,Sutter,61.075,
Lauppe,6/27/18,2018,Sutter,62.362,
Lauppe,6/27/18,2018,Sutter,64.546,
Lauppe,6/27/18,2018,Sutter,67.199,
Lauppe,6/27/18,2018,Sutter,72.997,
Lauppe,6/27/18,2018,Sutter,76.55,
Lauppe,6/27/18,2018,Sutter,83.646,
Lauppe,6/27/18,2018,Sutter,87.528,
Lauppe,6/27/18,2018,Sutter,91.402,
Lauppe,6/27/18,2018,Sutter,93.848,
Lauppe,6/27/18,2018,Sutter,93.186,
Lauppe,6/27/18,2018,Sutter,89.962,
Lauppe,6/27/18,2018,Sutter,86.164,
Lauppe,6/27/18,2018,Sutter,81.509,
Lauppe,6/27/18,2018,Sutter,76.203,
Lauppe,6/27/18,2018,Sutter,71.964,
Lauppe,6/27/18,2018,Sutter,69.17,
Lauppe,6/27/18,2018,Sutter,66.814,
Lauppe,6/28/18,2018,Sutter,65.23,
Lauppe,6/28/18,2018,Sutter,64.033,
Lauppe,6/28/18,2018,Sutter,63.347,
Lauppe,6/28/18,2018,Sutter,63.09,
Lauppe,6/28/18,2018,Sutter,63.09,
Lauppe,6/28/18,2018,Sutter,63.347,
Lauppe,6/28/18,2018,Sutter,64.033,
Lauppe,6/28/18,2018,Sutter,64.717,
Lauppe,6/28/18,2018,Sutter,66.6,
Lauppe,6/28/18,2018,Sutter,69.129,
Lauppe,6/28/18,2018,Sutter,73.083,
Lauppe,6/28/18,2018,Sutter,76.899,
Lauppe,6/28/18,2018,Sutter,82.308,
Lauppe,6/28/18,2018,Sutter,85.757,
Lauppe,6/28/18,2018,Sutter,88.947,
Lauppe,6/28/18,2018,Sutter,90.936,
Lauppe,6/28/18,2018,Sutter,91.495,
Lauppe,6/28/18,2018,Sutter,91.17,
Lauppe,6/28/18,2018,Sutter,89.638,
Lauppe,6/28/18,2018,Sutter,86.981,
Lauppe,6/28/18,2018,Sutter,84.272,
Lauppe,6/28/18,2018,Sutter,81.864,
Lauppe,6/28/18,2018,Sutter,79.92,
Lauppe,6/28/18,2018,Sutter,78.514,
Lauppe,6/29/18,2018,Sutter,77.16,
Lauppe,6/29/18,2018,Sutter,75.942,
Lauppe,6/29/18,2018,Sutter,74.77,
Lauppe,6/29/18,2018,Sutter,73.861,
Lauppe,6/29/18,2018,Sutter,73.04,
Lauppe,6/29/18,2018,Sutter,72.264,
Lauppe,6/29/18,2018,Sutter,71.704,
Lauppe,6/29/18,2018,Sutter,71.62,
Lauppe,6/29/18,2018,Sutter,72.351,
Lauppe,6/29/18,2018,Sutter,73.602,
Lauppe,6/29/18,2018,Sutter,76.419,
Lauppe,6/29/18,2018,Sutter,78.996,
Lauppe,6/29/18,2018,Sutter,83.199,
Lauppe,6/29/18,2018,Sutter,86.437,
Lauppe,6/29/18,2018,Sutter,88.902,
Lauppe,6/29/18,2018,Sutter,90.612,
Lauppe,6/29/18,2018,Sutter,91.263,
Lauppe,6/29/18,2018,Sutter,91.123,
Lauppe,6/29/18,2018,Sutter,90.1,
Lauppe,6/29/18,2018,Sutter,88.763,
Lauppe,6/29/18,2018,Sutter,87.118,
Lauppe,6/29/18,2018,Sutter,85.352,
Lauppe,6/29/18,2018,Sutter,83.824,
Lauppe,6/29/18,2018,Sutter,82.353,
Lauppe,6/30/18,2018,Sutter,81.023,
Lauppe,6/30/18,2018,Sutter,79.831,
Lauppe,6/30/18,2018,Sutter,78.865,
Lauppe,6/30/18,2018,Sutter,77.378,
Lauppe,6/30/18,2018,Sutter,76.332,
Lauppe,6/30/18,2018,Sutter,75.29,
Lauppe,6/30/18,2018,Sutter,74.511,
Lauppe,6/30/18,2018,Sutter,74.424,
Lauppe,6/30/18,2018,Sutter,75.117,
Lauppe,6/30/18,2018,Sutter,76.332,
Lauppe,6/30/18,2018,Sutter,78.777,
Lauppe,6/30/18,2018,Sutter,81.554,
Lauppe,6/30/18,2018,Sutter,86.211,
Lauppe,6/30/18,2018,Sutter,89.177,
Lauppe,6/30/18,2018,Sutter,91.449,
Lauppe,6/30/18,2018,Sutter,92.386,
Lauppe,6/30/18,2018,Sutter,92.01,
Lauppe,6/30/18,2018,Sutter,90.936,
Lauppe,6/30/18,2018,Sutter,89.546,
Lauppe,6/30/18,2018,Sutter,88.167,
Lauppe,6/30/18,2018,Sutter,86.981,
Lauppe,6/30/18,2018,Sutter,85.352,
Lauppe,6/30/18,2018,Sutter,83.736,
Lauppe,6/30/18,2018,Sutter,82.353,
Lauppe,7/1/18,2018,Sutter,80.978,
Lauppe,7/1/18,2018,Sutter,79.876,
Lauppe,7/1/18,2018,Sutter,78.996,
Lauppe,7/1/18,2018,Sutter,77.727,
Lauppe,7/1/18,2018,Sutter,76.899,
Lauppe,7/1/18,2018,Sutter,76.114,
Lauppe,7/1/18,2018,Sutter,75.551,
Lauppe,7/1/18,2018,Sutter,75.29,
Lauppe,7/1/18,2018,Sutter,75.724,
Lauppe,7/1/18,2018,Sutter,76.681,
Lauppe,7/1/18,2018,Sutter,78.865,
Lauppe,7/1/18,2018,Sutter,81.466,
Lauppe,7/1/18,2018,Sutter,86.256,
Lauppe,7/1/18,2018,Sutter,90.147,
Lauppe,7/1/18,2018,Sutter,93.706,
Lauppe,7/1/18,2018,Sutter,96.24,
Lauppe,7/1/18,2018,Sutter,97.014,
Lauppe,7/1/18,2018,Sutter,95.999,
Lauppe,7/1/18,2018,Sutter,93.659,
Lauppe,7/1/18,2018,Sutter,91.123,
Lauppe,7/1/18,2018,Sutter,88.167,
Lauppe,7/1/18,2018,Sutter,85.532,
Lauppe,7/1/18,2018,Sutter,83.199,
Lauppe,7/1/18,2018,Sutter,80.89,
Lauppe,7/2/18,2018,Sutter,79.128,
Lauppe,7/2/18,2018,Sutter,77.596,
Lauppe,7/2/18,2018,Sutter,76.289,
Lauppe,7/2/18,2018,Sutter,75.247,
Lauppe,7/2/18,2018,Sutter,74.338,
Lauppe,7/2/18,2018,Sutter,73.558,
Lauppe,7/2/18,2018,Sutter,72.955,
Lauppe,7/2/18,2018,Sutter,72.653,
Lauppe,7/2/18,2018,Sutter,73.17,
Lauppe,7/2/18,2018,Sutter,74.034,
Lauppe,7/2/18,2018,Sutter,75.81,
Lauppe,7/2/18,2018,Sutter,78.121,
Lauppe,7/2/18,2018,Sutter,82.486,
Lauppe,7/2/18,2018,Sutter,86.074,
Lauppe,7/2/18,2018,Sutter,89.776,
Lauppe,7/2/18,2018,Sutter,92.197,
Lauppe,7/2/18,2018,Sutter,92.338,
Lauppe,7/2/18,2018,Sutter,91.542,
Lauppe,7/2/18,2018,Sutter,90.1,
Lauppe,7/2/18,2018,Sutter,88.259,
Lauppe,7/2/18,2018,Sutter,86.074,
Lauppe,7/2/18,2018,Sutter,84.004,
Lauppe,7/2/18,2018,Sutter,82.085,
Lauppe,7/2/18,2018,Sutter,80.096,
Lauppe,7/3/18,2018,Sutter,78.471,
Lauppe,7/3/18,2018,Sutter,76.854,
Lauppe,7/3/18,2018,Sutter,75.508,
Lauppe,7/3/18,2018,Sutter,74.295,
Lauppe,7/3/18,2018,Sutter,73.126,
Lauppe,7/3/18,2018,Sutter,72.307,
Lauppe,7/3/18,2018,Sutter,71.661,
Lauppe,7/3/18,2018,Sutter,71.231,
Lauppe,7/3/18,2018,Sutter,71.577,
Lauppe,7/3/18,2018,Sutter,72.394,
Lauppe,7/3/18,2018,Sutter,73.947,
Lauppe,7/3/18,2018,Sutter,76.071,
Lauppe,7/3/18,2018,Sutter,79.92,
Lauppe,7/3/18,2018,Sutter,83.332,
Lauppe,7/3/18,2018,Sutter,86.844,
Lauppe,7/3/18,2018,Sutter,89.269,
Lauppe,7/3/18,2018,Sutter,89.915,
Lauppe,7/3/18,2018,Sutter,89.362,
Lauppe,7/3/18,2018,Sutter,87.939,
Lauppe,7/3/18,2018,Sutter,86.029,
Lauppe,7/3/18,2018,Sutter,84.004,
Lauppe,7/3/18,2018,Sutter,82.042,
Lauppe,7/3/18,2018,Sutter,80.272,
Lauppe,7/3/18,2018,Sutter,78.602,
Lauppe,7/4/18,2018,Sutter,76.942,
Lauppe,7/4/18,2018,Sutter,75.637,
Lauppe,7/4/18,2018,Sutter,74.338,
Lauppe,7/4/18,2018,Sutter,73.083,
Lauppe,7/4/18,2018,Sutter,72.05,
Lauppe,7/4/18,2018,Sutter,70.93,
Lauppe,7/4/18,2018,Sutter,70.115,
Lauppe,7/4/18,2018,Sutter,69.728,
Lauppe,7/4/18,2018,Sutter,69.771,
Lauppe,7/4/18,2018,Sutter,70.372,
Lauppe,7/4/18,2018,Sutter,71.704,
Lauppe,7/4/18,2018,Sutter,73.429,
Lauppe,7/4/18,2018,Sutter,76.942,
Lauppe,7/4/18,2018,Sutter,79.743,
Lauppe,7/4/18,2018,Sutter,82.396,
Lauppe,7/4/18,2018,Sutter,84.362,
Lauppe,7/4/18,2018,Sutter,84.587,
Lauppe,7/4/18,2018,Sutter,83.959,
Lauppe,7/4/18,2018,Sutter,82.665,
Lauppe,7/4/18,2018,Sutter,81.154,
Lauppe,7/4/18,2018,Sutter,79.655,
Lauppe,7/4/18,2018,Sutter,78.165,
Lauppe,7/4/18,2018,Sutter,76.681,
Lauppe,7/4/18,2018,Sutter,75.42,
Lauppe,7/5/18,2018,Sutter,74.163,
Lauppe,7/5/18,2018,Sutter,73.04,
Lauppe,7/5/18,2018,Sutter,71.577,
Lauppe,7/5/18,2018,Sutter,70.716,
Lauppe,7/5/18,2018,Sutter,69.942,
Lauppe,7/5/18,2018,Sutter,69.256,
Lauppe,7/5/18,2018,Sutter,68.871,
Lauppe,7/5/18,2018,Sutter,68.614,
Lauppe,7/5/18,2018,Sutter,68.999,
Lauppe,7/5/18,2018,Sutter,69.728,
Lauppe,7/5/18,2018,Sutter,71.231,
Lauppe,7/5/18,2018,Sutter,73.602,
Lauppe,7/5/18,2018,Sutter,77.247,
Lauppe,7/5/18,2018,Sutter,80.802,
Lauppe,7/5/18,2018,Sutter,84.182,
Lauppe,7/5/18,2018,Sutter,86.799,
Lauppe,7/5/18,2018,Sutter,87.757,
Lauppe,7/5/18,2018,Sutter,87.573,
Lauppe,7/5/18,2018,Sutter,86.709,
Lauppe,7/5/18,2018,Sutter,85.622,
Lauppe,7/5/18,2018,Sutter,84.272,
Lauppe,7/5/18,2018,Sutter,82.665,
Lauppe,7/5/18,2018,Sutter,81.333,
Lauppe,7/5/18,2018,Sutter,80.139,
Lauppe,7/6/18,2018,Sutter,79.128,
Lauppe,7/6/18,2018,Sutter,78.076,
Lauppe,7/6/18,2018,Sutter,77.203,
Lauppe,7/6/18,2018,Sutter,76.419,
Lauppe,7/6/18,2018,Sutter,75.724,
Lauppe,7/6/18,2018,Sutter,75.204,
Lauppe,7/6/18,2018,Sutter,74.64,
Lauppe,7/6/18,2018,Sutter,74.381,
Lauppe,7/6/18,2018,Sutter,74.12,
Lauppe,7/6/18,2018,Sutter,74.381,
Lauppe,7/6/18,2018,Sutter,75.204,
Lauppe,7/6/18,2018,Sutter,75.942,
Lauppe,7/6/18,2018,Sutter,77.029,
Lauppe,7/6/18,2018,Sutter,78.865,
Lauppe,7/6/18,2018,Sutter,80.316,
Lauppe,7/6/18,2018,Sutter,82.575,
Lauppe,7/6/18,2018,Sutter,83.511,
Lauppe,7/6/18,2018,Sutter,84.182,
Lauppe,7/6/18,2018,Sutter,83.736,
Lauppe,7/6/18,2018,Sutter,83.021,
Lauppe,7/6/18,2018,Sutter,82.308,
Lauppe,7/6/18,2018,Sutter,81.466,
Lauppe,7/6/18,2018,Sutter,80.537,
Lauppe,7/6/18,2018,Sutter,79.524,
Lauppe,7/7/18,2018,Sutter,78.514,
Lauppe,7/7/18,2018,Sutter,77.727,
Lauppe,7/7/18,2018,Sutter,76.942,
Lauppe,7/7/18,2018,Sutter,76.246,
Lauppe,7/7/18,2018,Sutter,75.463,
Lauppe,7/7/18,2018,Sutter,74.856,
Lauppe,7/7/18,2018,Sutter,74.206,
Lauppe,7/7/18,2018,Sutter,73.774,
Lauppe,7/7/18,2018,Sutter,73.861,
Lauppe,7/7/18,2018,Sutter,74.338,
Lauppe,7/7/18,2018,Sutter,75.333,
Lauppe,7/7/18,2018,Sutter,77.117,
Lauppe,7/7/18,2018,Sutter,79.347,
Lauppe,7/7/18,2018,Sutter,82.085,
Lauppe,7/7/18,2018,Sutter,84.945,
Lauppe,7/7/18,2018,Sutter,86.074,
Lauppe,7/7/18,2018,Sutter,87.073,
Lauppe,7/7/18,2018,Sutter,87.346,
Lauppe,7/7/18,2018,Sutter,87.073,
Lauppe,7/7/18,2018,Sutter,86.164,
Lauppe,7/7/18,2018,Sutter,84.722,
Lauppe,7/7/18,2018,Sutter,83.199,
Lauppe,7/7/18,2018,Sutter,81.775,
Lauppe,7/7/18,2018,Sutter,80.449,
Lauppe,7/8/18,2018,Sutter,79.128,
Lauppe,7/8/18,2018,Sutter,77.902,
Lauppe,7/8/18,2018,Sutter,76.681,
Lauppe,7/8/18,2018,Sutter,75.81,
Lauppe,7/8/18,2018,Sutter,74.943,
Lauppe,7/8/18,2018,Sutter,74.206,
Lauppe,7/8/18,2018,Sutter,73.558,
Lauppe,7/8/18,2018,Sutter,73.04,
Lauppe,7/8/18,2018,Sutter,72.826,
Lauppe,7/8/18,2018,Sutter,73.299,
Lauppe,7/8/18,2018,Sutter,74.25,
Lauppe,7/8/18,2018,Sutter,75.942,
Lauppe,7/8/18,2018,Sutter,78.165,
Lauppe,7/8/18,2018,Sutter,80.845,
Lauppe,7/8/18,2018,Sutter,83.646,
Lauppe,7/8/18,2018,Sutter,85.802,
Lauppe,7/8/18,2018,Sutter,87.073,
Lauppe,7/8/18,2018,Sutter,87.346,
Lauppe,7/8/18,2018,Sutter,86.617,
Lauppe,7/8/18,2018,Sutter,85.442,
Lauppe,7/8/18,2018,Sutter,84.362,
Lauppe,7/8/18,2018,Sutter,83.064,
Lauppe,7/8/18,2018,Sutter,81.687,
Lauppe,7/8/18,2018,Sutter,80.316,
Lauppe,7/9/18,2018,Sutter,78.996,
Lauppe,7/9/18,2018,Sutter,77.77,
Lauppe,7/9/18,2018,Sutter,76.681,
Lauppe,7/9/18,2018,Sutter,75.637,
Lauppe,7/9/18,2018,Sutter,74.683,
Lauppe,7/9/18,2018,Sutter,73.861,
Lauppe,7/9/18,2018,Sutter,73.126,
Lauppe,7/9/18,2018,Sutter,72.696,
Lauppe,7/9/18,2018,Sutter,72.48,
Lauppe,7/9/18,2018,Sutter,72.955,
Lauppe,7/9/18,2018,Sutter,73.99,
Lauppe,7/9/18,2018,Sutter,75.767,
Lauppe,7/9/18,2018,Sutter,77.815,
Lauppe,7/9/18,2018,Sutter,80.184,
Lauppe,7/9/18,2018,Sutter,82.841,
Lauppe,7/9/18,2018,Sutter,84.677,
Lauppe,7/9/18,2018,Sutter,85.984,
Lauppe,7/9/18,2018,Sutter,86.527,
Lauppe,7/9/18,2018,Sutter,86.617,
Lauppe,7/9/18,2018,Sutter,86.119,
Lauppe,7/9/18,2018,Sutter,85.172,
Lauppe,7/9/18,2018,Sutter,83.959,
Lauppe,7/9/18,2018,Sutter,82.665,
Lauppe,7/9/18,2018,Sutter,81.597,
Lauppe,7/10/18,2018,Sutter,80.361,
Lauppe,7/10/18,2018,Sutter,79.304,
Lauppe,7/10/18,2018,Sutter,78.339,
Lauppe,7/10/18,2018,Sutter,77.464,
Lauppe,7/10/18,2018,Sutter,76.55,
Lauppe,7/10/18,2018,Sutter,75.81,
Lauppe,7/10/18,2018,Sutter,75.074,
Lauppe,7/10/18,2018,Sutter,74.64,
Lauppe,7/10/18,2018,Sutter,74.597,
Lauppe,7/10/18,2018,Sutter,74.943,
Lauppe,7/10/18,2018,Sutter,75.81,
Lauppe,7/10/18,2018,Sutter,77.378,
Lauppe,7/10/18,2018,Sutter,79.216,
Lauppe,7/10/18,2018,Sutter,81.421,
Lauppe,7/10/18,2018,Sutter,83.869,
Lauppe,7/10/18,2018,Sutter,85.939,
Lauppe,7/10/18,2018,Sutter,87.163,
Lauppe,7/10/18,2018,Sutter,87.436,
Lauppe,7/10/18,2018,Sutter,87.391,
Lauppe,7/10/18,2018,Sutter,86.936,
Lauppe,7/10/18,2018,Sutter,85.802,
Lauppe,7/10/18,2018,Sutter,84.542,
Lauppe,7/10/18,2018,Sutter,83.064,
Lauppe,7/10/18,2018,Sutter,81.642,
Lauppe,7/11/18,2018,Sutter,80.316,
Lauppe,7/11/18,2018,Sutter,79.041,
Lauppe,7/11/18,2018,Sutter,77.945,
Lauppe,7/11/18,2018,Sutter,76.986,
Lauppe,7/11/18,2018,Sutter,76.246,
Lauppe,7/11/18,2018,Sutter,75.376,
Lauppe,7/11/18,2018,Sutter,74.597,
Lauppe,7/11/18,2018,Sutter,74.12,
Lauppe,7/11/18,2018,Sutter,74.12,
Lauppe,7/11/18,2018,Sutter,74.683,
Lauppe,7/11/18,2018,Sutter,75.637,
Lauppe,7/11/18,2018,Sutter,77.029,
Lauppe,7/11/18,2018,Sutter,78.733,
Lauppe,7/11/18,2018,Sutter,80.757,
Lauppe,7/11/18,2018,Sutter,82.886,
Lauppe,7/11/18,2018,Sutter,84.497,
Lauppe,7/11/18,2018,Sutter,85.712,
Lauppe,7/11/18,2018,Sutter,86.437,
Lauppe,7/11/18,2018,Sutter,86.664,
Lauppe,7/11/18,2018,Sutter,86.527,
Lauppe,7/11/18,2018,Sutter,85.802,
Lauppe,7/11/18,2018,Sutter,84.542,
Lauppe,7/11/18,2018,Sutter,83.021,
Lauppe,7/11/18,2018,Sutter,81.642,
Lauppe,7/12/18,2018,Sutter,80.404,
Lauppe,7/12/18,2018,Sutter,79.392,
Lauppe,7/12/18,2018,Sutter,78.471,
Lauppe,7/12/18,2018,Sutter,77.553,
Lauppe,7/12/18,2018,Sutter,76.942,
Lauppe,7/12/18,2018,Sutter,76.246,
Lauppe,7/12/18,2018,Sutter,75.508,
Lauppe,7/12/18,2018,Sutter,75.16,
Lauppe,7/12/18,2018,Sutter,74.899,
Lauppe,7/12/18,2018,Sutter,75.204,
Lauppe,7/12/18,2018,Sutter,75.985,
Lauppe,7/12/18,2018,Sutter,77.247,
Lauppe,7/12/18,2018,Sutter,78.822,
Lauppe,7/12/18,2018,Sutter,80.757,
Lauppe,7/12/18,2018,Sutter,82.486,
Lauppe,7/12/18,2018,Sutter,84.004,
Lauppe,7/12/18,2018,Sutter,85.082,
Lauppe,7/12/18,2018,Sutter,85.397,
Lauppe,7/12/18,2018,Sutter,85.532,
Lauppe,7/12/18,2018,Sutter,85.307,
Lauppe,7/12/18,2018,Sutter,84.812,
Lauppe,7/12/18,2018,Sutter,84.004,
Lauppe,7/12/18,2018,Sutter,82.976,
Lauppe,7/12/18,2018,Sutter,81.952,
Lauppe,7/13/18,2018,Sutter,81.066,
Lauppe,7/13/18,2018,Sutter,80.139,
Lauppe,7/13/18,2018,Sutter,79.304,
Lauppe,7/13/18,2018,Sutter,78.514,
Lauppe,7/13/18,2018,Sutter,77.77,
Lauppe,7/13/18,2018,Sutter,77.117,
Lauppe,7/13/18,2018,Sutter,76.681,
Lauppe,7/13/18,2018,Sutter,76.289,
Lauppe,7/13/18,2018,Sutter,75.985,
Lauppe,7/13/18,2018,Sutter,75.81,
Lauppe,7/13/18,2018,Sutter,75.985,
Lauppe,7/13/18,2018,Sutter,76.332,
Lauppe,7/13/18,2018,Sutter,76.854,
Lauppe,7/13/18,2018,Sutter,77.639,
Lauppe,7/13/18,2018,Sutter,78.733,
Lauppe,7/13/18,2018,Sutter,79.743,
Lauppe,7/13/18,2018,Sutter,80.625,
Lauppe,7/13/18,2018,Sutter,81.421,
Lauppe,7/13/18,2018,Sutter,81.775,
Lauppe,7/13/18,2018,Sutter,82.042,
Lauppe,7/13/18,2018,Sutter,82.13,
Lauppe,7/13/18,2018,Sutter,81.597,
Lauppe,7/13/18,2018,Sutter,80.89,
Lauppe,7/13/18,2018,Sutter,80.096,
Lauppe,7/14/18,2018,Sutter,79.347,
Lauppe,7/14/18,2018,Sutter,78.69,
Lauppe,7/14/18,2018,Sutter,78.033,
Lauppe,7/14/18,2018,Sutter,77.335,
Lauppe,7/14/18,2018,Sutter,76.681,
Lauppe,7/14/18,2018,Sutter,75.985,
Lauppe,7/14/18,2018,Sutter,75.551,
Lauppe,7/14/18,2018,Sutter,75.117,
Lauppe,7/14/18,2018,Sutter,75.029,
Lauppe,7/14/18,2018,Sutter,75.247,
Lauppe,7/14/18,2018,Sutter,75.985,
Lauppe,7/14/18,2018,Sutter,76.942,
Lauppe,7/14/18,2018,Sutter,78.296,
Lauppe,7/14/18,2018,Sutter,79.831,
Lauppe,7/14/18,2018,Sutter,81.466,
Lauppe,7/14/18,2018,Sutter,82.841,
Lauppe,7/14/18,2018,Sutter,84.004,
Lauppe,7/14/18,2018,Sutter,84.812,
Lauppe,7/14/18,2018,Sutter,85.352,
Lauppe,7/14/18,2018,Sutter,85.487,
Lauppe,7/14/18,2018,Sutter,85.217,
Lauppe,7/14/18,2018,Sutter,84.407,
Lauppe,7/14/18,2018,Sutter,83.422,
Lauppe,7/14/18,2018,Sutter,82.353,
Lauppe,7/15/18,2018,Sutter,81.333,
Lauppe,7/15/18,2018,Sutter,80.361,
Lauppe,7/15/18,2018,Sutter,79.216,
Lauppe,7/15/18,2018,Sutter,78.382,
Lauppe,7/15/18,2018,Sutter,77.639,
Lauppe,7/15/18,2018,Sutter,77.029,
Lauppe,7/15/18,2018,Sutter,76.419,
Lauppe,7/15/18,2018,Sutter,75.724,
Lauppe,7/15/18,2018,Sutter,75.463,
Lauppe,7/15/18,2018,Sutter,75.594,
Lauppe,7/15/18,2018,Sutter,76.071,
Lauppe,7/15/18,2018,Sutter,76.986,
Lauppe,7/15/18,2018,Sutter,78.165,
Lauppe,7/15/18,2018,Sutter,79.567,
Lauppe,7/15/18,2018,Sutter,80.978,
Lauppe,7/15/18,2018,Sutter,82.218,
Lauppe,7/15/18,2018,Sutter,83.154,
Lauppe,7/15/18,2018,Sutter,83.869,
Lauppe,7/15/18,2018,Sutter,84.362,
Lauppe,7/15/18,2018,Sutter,84.497,
Lauppe,7/15/18,2018,Sutter,84.227,
Lauppe,7/15/18,2018,Sutter,83.467,
Lauppe,7/15/18,2018,Sutter,82.486,
Lauppe,7/15/18,2018,Sutter,81.466,
Lauppe,7/16/18,2018,Sutter,80.449,
Lauppe,7/16/18,2018,Sutter,79.48,
Lauppe,7/16/18,2018,Sutter,78.602,
Lauppe,7/16/18,2018,Sutter,77.902,
Lauppe,7/16/18,2018,Sutter,77.292,
Lauppe,7/16/18,2018,Sutter,76.681,
Lauppe,7/16/18,2018,Sutter,76.028,
Lauppe,7/16/18,2018,Sutter,75.42,
Lauppe,7/16/18,2018,Sutter,75.16,
Lauppe,7/16/18,2018,Sutter,75.204,
Lauppe,7/16/18,2018,Sutter,75.551,
Lauppe,7/16/18,2018,Sutter,76.419,
Lauppe,7/16/18,2018,Sutter,77.464,
Lauppe,7/16/18,2018,Sutter,78.645,
Lauppe,7/16/18,2018,Sutter,79.876,
Lauppe,7/16/18,2018,Sutter,80.978,
Lauppe,7/16/18,2018,Sutter,81.864,
Lauppe,7/16/18,2018,Sutter,82.62,
Lauppe,7/16/18,2018,Sutter,83.199,
Lauppe,7/16/18,2018,Sutter,83.601,
Lauppe,7/16/18,2018,Sutter,83.779,
Lauppe,7/16/18,2018,Sutter,83.646,
Lauppe,7/16/18,2018,Sutter,82.841,
Lauppe,7/16/18,2018,Sutter,81.952,
Lauppe,7/17/18,2018,Sutter,80.978,
Lauppe,7/17/18,2018,Sutter,79.963,
Lauppe,7/17/18,2018,Sutter,79.041,
Lauppe,7/17/18,2018,Sutter,78.296,
Lauppe,7/17/18,2018,Sutter,77.639,
Lauppe,7/17/18,2018,Sutter,76.942,
Lauppe,7/17/18,2018,Sutter,76.203,
Lauppe,7/17/18,2018,Sutter,75.767,
Lauppe,7/17/18,2018,Sutter,75.551,
Lauppe,7/17/18,2018,Sutter,75.724,
Lauppe,7/17/18,2018,Sutter,76.158,
Lauppe,7/17/18,2018,Sutter,76.899,
Lauppe,7/17/18,2018,Sutter,77.815,
Lauppe,7/17/18,2018,Sutter,78.865,
Lauppe,7/17/18,2018,Sutter,80.008,
Lauppe,7/17/18,2018,Sutter,81.023,
Lauppe,7/17/18,2018,Sutter,81.864,
Lauppe,7/17/18,2018,Sutter,82.486,
Lauppe,7/17/18,2018,Sutter,83.021,
Lauppe,7/17/18,2018,Sutter,83.377,
Lauppe,7/17/18,2018,Sutter,83.601,
Lauppe,7/17/18,2018,Sutter,83.422,
Lauppe,7/17/18,2018,Sutter,82.798,
Lauppe,7/17/18,2018,Sutter,81.997,
Lauppe,7/18/18,2018,Sutter,81.154,
Lauppe,7/18/18,2018,Sutter,80.404,
Lauppe,7/18/18,2018,Sutter,79.655,
Lauppe,7/18/18,2018,Sutter,78.91,
Lauppe,7/18/18,2018,Sutter,78.296,
Lauppe,7/18/18,2018,Sutter,77.639,
Lauppe,7/18/18,2018,Sutter,76.942,
Lauppe,7/18/18,2018,Sutter,76.419,
Lauppe,7/18/18,2018,Sutter,76.246,
Lauppe,7/18/18,2018,Sutter,76.507,
Lauppe,7/18/18,2018,Sutter,76.942,
Lauppe,7/18/18,2018,Sutter,77.639,
Lauppe,7/18/18,2018,Sutter,78.559,
Lauppe,7/18/18,2018,Sutter,79.612,
Lauppe,7/18/18,2018,Sutter,80.625,
Lauppe,7/18/18,2018,Sutter,81.642,
Lauppe,7/18/18,2018,Sutter,82.396,
Lauppe,7/18/18,2018,Sutter,82.931,
Lauppe,7/18/18,2018,Sutter,83.467,
Lauppe,7/18/18,2018,Sutter,83.824,
Lauppe,7/18/18,2018,Sutter,84.004,
Lauppe,7/18/18,2018,Sutter,83.824,
Lauppe,7/18/18,2018,Sutter,83.287,
Lauppe,7/18/18,2018,Sutter,82.575,
Lauppe,7/19/18,2018,Sutter,81.819,
Lauppe,7/19/18,2018,Sutter,81.023,
Lauppe,7/19/18,2018,Sutter,80.272,
Lauppe,7/19/18,2018,Sutter,79.612,
Lauppe,7/19/18,2018,Sutter,79.128,
Lauppe,7/19/18,2018,Sutter,78.382,
Lauppe,7/19/18,2018,Sutter,77.945,
Lauppe,7/19/18,2018,Sutter,77.378,
Lauppe,7/19/18,2018,Sutter,77.117,
Lauppe,7/19/18,2018,Sutter,77.16,
Lauppe,7/19/18,2018,Sutter,77.509,
Lauppe,7/19/18,2018,Sutter,78.208,
Lauppe,7/19/18,2018,Sutter,79.041,
Lauppe,7/19/18,2018,Sutter,80.008,
Lauppe,7/19/18,2018,Sutter,81.066,
Lauppe,7/19/18,2018,Sutter,81.864,
Lauppe,7/19/18,2018,Sutter,82.575,
