Variety,Location,T_l,T_opt,Comparison,RMSE,MBE,MAE
HeadM206_DaysToHeading,Rehmann,12,31,Local vs PRISM,22.033620032606706,-16.90482853125002,16.90482853125002
HeadM206_DaysToHeading,Rehmann,12,32,Local vs PRISM,27.287271095753052,-23.18993820694439,23.18993820694439
HeadM206_DaysToHeading,Rehmann,12,33,Local vs PRISM,33.500626730860404,-29.441525275694403,29.441525275694403
HeadM206_DaysToHeading,Rehmann,12,34,Local vs PRISM,40.30012313128404,-35.71287131874999,35.71287131874999
HeadM206_DaysToHeading,Rehmann,12,35,Local vs PRISM,46.507995465090076,-41.31153173750005,41.31153173750005
HeadM206_DaysToHeading,Rehmann,12,36,Local vs PRISM,51.30171963183054,-45.962311674999995,45.962311674999995
HeadM206_DaysToHeading,Rehmann,12,37,Local vs PRISM,54.1216192434763,-49.15567311041664,49.15567311041664
HeadM206_DaysToHeading,Rehmann,12,38,Local vs PRISM,55.46141349438412,-50.70546938125,50.70546938125
HeadM206_DaysToHeading,Rehmann,12,39,Local vs PRISM,56.318517534570084,-51.74416600624994,51.74416600624994
HeadM206_DaysToHeading,Rehmann,12,40,Local vs PRISM,56.93939765795935,-52.595379443750005,52.595379443750005
HeadM206_DaysToHeading,Rehmann,13,25,Local vs PRISM,90.24271959226876,-34.93455893750004,78.42872041944443
HeadM206_DaysToHeading,Rehmann,13,26,Local vs PRISM,94.52237366388812,-37.0007671986111,82.22965090277776
HeadM206_DaysToHeading,Rehmann,13,27,Local vs PRISM,98.44320554198717,-39.24273944375,85.75842870347219
HeadM206_DaysToHeading,Rehmann,13,28,Local vs PRISM,102.35453610109236,-41.99057002777781,89.47523720694446
HeadM206_DaysToHeading,Rehmann,13,29,Local vs PRISM,106.29929255358654,-45.9331237173611,93.70232304375
HeadM206_DaysToHeading,Rehmann,13,30,Local vs PRISM,110.66525121310781,-50.76752059305559,98.33842608333336
HeadM206_DaysToHeading,Rehmann,13,31,Local vs PRISM,114.56997432448865,-56.528546422222234,102.1375967277778
HeadM206_DaysToHeading,Rehmann,13,32,Local vs PRISM,119.41575231833846,-63.378327617361094,106.40834351458335
HeadM206_DaysToHeading,Rehmann,13,33,Local vs PRISM,124.9245215872264,-69.92341457499998,111.9315058416667
HeadM206_DaysToHeading,Rehmann,13,34,Local vs PRISM,129.97000316888477,-76.27873298541667,116.9896585090278
HeadM206_DaysToHeading,Rehmann,13,35,Local vs PRISM,134.61131232821853,-81.977643228472175,121.31522310347214
HeadM206_DaysToHeading,Rehmann,13,36,Local vs PRISM,138.54719634060183,-86.6137136277778,124.42918027916667
HeadM206_DaysToHeading,Rehmann,13,37,Local vs PRISM,141.0384929262851,-89.80707506319445,126.25895635347226
HeadM206_DaysToHeading,Rehmann,13,38,Local vs PRISM,142.29777167300597,-91.3266962201389,127.22500359652781
HeadM206_DaysToHeading,Rehmann,13,39,Local vs PRISM,143.3671952252661,-92.3653928451389,127.9352529854167
HeadM206_DaysToHeading,Rehmann,13,40,Local vs PRISM,143.7990557557213,-93.21660628263885,127.91001113124997
HeadM206_DaysToHeading,Rehmann,14,25,Local vs PRISM,169.97091649947578,-115.24107877847221,159.33503345347225
HeadM206_DaysToHeading,Rehmann,14,26,Local vs PRISM,178.5204677698162,-121.45066211180556,167.2946167868056
HeadM206_DaysToHeading,Rehmann,14,27,Local vs PRISM,187.1170490198673,-127.70503711180557,175.29024178680555
HeadM206_DaysToHeading,Rehmann,14,28,Local vs PRISM,195.665319790291,-134.1109370465278,183.1651196409722
HeadM206_DaysToHeading,Rehmann,14,29,Local vs PRISM,204.2135787847455,-141.06676603402778,190.91087416597222
HeadM206_DaysToHeading,Rehmann,14,30,Local vs PRISM,213.1326043642872,-148.99306579652776,198.86110231458335
HeadM206_DaysToHeading,Rehmann,14,31,Local vs PRISM,221.47855813426511,-156.9523981465278,205.92140996875003
HeadM206_DaysToHeading,Rehmann,14,32,Local vs PRISM,229.78346110876265,-165.27866962222222,212.66399958194447
HeadM206_DaysToHeading,Rehmann,14,33,Local vs PRISM,238.26096427805805,-173.05726595694443,220.00870763611113
HeadM206_DaysToHeading,Rehmann,14,34,Local vs PRISM,245.65704424386624,-180.08918052569442,226.15365327013888
HeadM206_DaysToHeading,Rehmann,14,35,Local vs PRISM,252.00663001750655,-186.10734992500005,231.33415206944449
HeadM206_DaysToHeading,Rehmann,14,36,Local vs PRISM,256.771676183184,-190.89787857361114,234.95206719722222
HeadM206_DaysToHeading,Rehmann,14,37,Local vs PRISM,259.3235633779949,-194.05197235277777,236.76025006111112
HeadM206_DaysToHeading,Rehmann,14,38,Local vs PRISM,260.6076979538762,-195.57159350972222,237.72629730416668
HeadM206_DaysToHeading,Rehmann,14,39,Local vs PRISM,261.54285562854403,-196.61029013472222,238.43654669305556
HeadM206_DaysToHeading,Rehmann,14,40,Local vs PRISM,261.9099636381752,-197.46150357222223,238.4113048388889
HeadM206_DaysToHeading,Rehmann,15,25,Local vs PRISM,134.41846755304985,-61.01885330347223,134.13461991597222
HeadM206_DaysToHeading,Rehmann,15,26,Local vs PRISM,140.79193895793895,-64.14385330347223,140.50961991597222
HeadM206_DaysToHeading,Rehmann,15,27,Local vs PRISM,147.16112778994489,-67.27322830347222,146.8802449159722
HeadM206_DaysToHeading,Rehmann,15,28,Local vs PRISM,153.29932157897275,-70.64722830902777,153.03702269930557
HeadM206_DaysToHeading,Rehmann,15,29,Local vs PRISM,159.18561038831197,-74.53725734513888,158.97235488125
HeadM206_DaysToHeading,Rehmann,15,30,Local vs PRISM,165.22779577762256,-78.97504471597222,165.0743452201389
HeadM206_DaysToHeading,Rehmann,15,31,Local vs PRISM,171.16922100260558,-83.61897375555554,171.052860675
HeadM206_DaysToHeading,Rehmann,15,32,Local vs PRISM,177.08344088002198,-88.76647900277777,176.96818865416665
HeadM206_DaysToHeading,Rehmann,15,33,Local vs PRISM,183.14736583341227,-93.58913120069445,183.0070077923611
HeadM206_DaysToHeading,Rehmann,15,34,Local vs PRISM,188.54644120838338,-98.2971836173611,188.35003792291664
HeadM206_DaysToHeading,Rehmann,15,35,Local vs PRISM,192.67223060914085,-102.46058529305556,192.39094367222225
HeadM206_DaysToHeading,Rehmann,15,36,Local vs PRISM,195.55627227420808,-106.0115496409722,195.14067251180552
HeadM206_DaysToHeading,Rehmann,15,37,Local vs PRISM,197.1869626373745,-108.60726872916666,196.64048068472223
HeadM206_DaysToHeading,Rehmann,15,38,Local vs PRISM,198.06400269294227,-109.94915217361108,197.43526470972222
HeadM206_DaysToHeading,Rehmann,15,39,Local vs PRISM,198.8479733463449,-110.98784879861111,198.14551409861113
HeadM206_DaysToHeading,Rehmann,15,40,Local vs PRISM,198.91894263867218,-111.83906223611113,198.12027224444444
HeadM206_DaysToHeading,Rehmann,16,25,Local vs PRISM,78.8344379086339,12.763873922916673,60.65493016041667
HeadM206_DaysToHeading,Rehmann,16,26,Local vs PRISM,82.35098871472324,13.263873922916673,63.40493016041667
HeadM206_DaysToHeading,Rehmann,16,27,Local vs PRISM,85.8676428243765,13.763873922916673,66.15493016041667
HeadM206_DaysToHeading,Rehmann,16,28,Local vs PRISM,89.15976268911182,14.195637806249998,68.75594405486112
HeadM206_DaysToHeading,Rehmann,16,29,Local vs PRISM,91.61615787527704,14.221610028472227,70.88372183263888
HeadM206_DaysToHeading,Rehmann,16,30,Local vs PRISM,93.97348475919163,14.096610028472227,73.00872183263888
HeadM206_DaysToHeading,Rehmann,16,31,Local vs PRISM,95.95512100348923,13.64980447291667,75.01386072152778
HeadM206_DaysToHeading,Rehmann,16,32,Local vs PRISM,98.10311920464645,12.855328197222214,77.38691213194446
HeadM206_DaysToHeading,Rehmann,16,33,Local vs PRISM,100.25560857477431,11.777550534027775,79.98288423958334
HeadM206_DaysToHeading,Rehmann,16,34,Local vs PRISM,102.23751149951836,10.369220320833342,82.61966438888888
HeadM206_DaysToHeading,Rehmann,16,35,Local vs PRISM,103.67317100037435,8.8626438625,84.7551441125
HeadM206_DaysToHeading,Rehmann,16,36,Local vs PRISM,104.51183070283956,6.782130140972235,86.60413005625
HeadM206_DaysToHeading,Rehmann,16,37,Local vs PRISM,104.55231528371044,4.985675099305567,87.55467418263889
HeadM206_DaysToHeading,Rehmann,16,38,Local vs PRISM,104.97436052885182,3.665416696527778,88.57783316597221
HeadM206_DaysToHeading,Rehmann,16,39,Local vs PRISM,105.32249005608558,2.5759436895833403,89.37036172847223
HeadM206_DaysToHeading,Rehmann,16,40,Local vs PRISM,105.07896437570184,1.84973025208334,89.47011987430557
HeadM206_DaysToHeading,Rehmann,17,25,Local vs PRISM,45.748269265548075,15.655495704166666,37.899941047222214
HeadM206_DaysToHeading,Rehmann,17,26,Local vs PRISM,47.700266164221084,16.28049570416667,39.524941047222214
HeadM206_DaysToHeading,Rehmann,17,27,Local vs PRISM,49.65230753431283,16.90549570416667,41.149941047222214
HeadM206_DaysToHeading,Rehmann,17,28,Local vs PRISM,51.60438832915689,17.53049570416667,42.774941047222214
HeadM206_DaysToHeading,Rehmann,17,29,Local vs PRISM,53.39574386459089,18.000981815277783,44.347232713888886
HeadM206_DaysToHeading,Rehmann,17,30,Local vs PRISM,55.18702906394834,18.375981815277783,45.972232713888886
HeadM206_DaysToHeading,Rehmann,17,31,Local vs PRISM,56.98013593312288,18.750981815277783,47.597232713888886
HeadM206_DaysToHeading,Rehmann,17,32,Local vs PRISM,58.75494639205532,19.130204083333332,49.18495489027778
HeadM206_DaysToHeading,Rehmann,17,33,Local vs PRISM,60.23261226462569,19.344301305555554,50.48905211249999
HeadM206_DaysToHeading,Rehmann,17,34,Local vs PRISM,61.396595658611226,19.173662824999994,51.66191281527778
HeadM206_DaysToHeading,Rehmann,17,35,Local vs PRISM,61.928569232357454,18.807976747222224,52.31578272777779
HeadM206_DaysToHeading,Rehmann,17,36,Local vs PRISM,62.07605039146824,17.834115754166668,52.850671887500006
HeadM206_DaysToHeading,Rehmann,17,37,Local vs PRISM,61.67330885618834,16.664936346527774,52.94877057013888
HeadM206_DaysToHeading,Rehmann,17,38,Local vs PRISM,61.45029924048426,15.695591865277773,53.06278760694444
HeadM206_DaysToHeading,Rehmann,17,39,Local vs PRISM,61.34283515182458,14.599619094444442,53.27112087777777
HeadM206_DaysToHeading,Rehmann,17,40,Local vs PRISM,61.011929400706904,13.812433434722223,53.32365660694444
HeadM206_DaysToHeading,Rehmann,18,25,Local vs PRISM,29.654261930015238,12.996153704166666,24.136848893055557
HeadM206_DaysToHeading,Rehmann,18,26,Local vs PRISM,30.878231839266746,13.496153704166666,25.136848893055557
HeadM206_DaysToHeading,Rehmann,18,27,Local vs PRISM,32.102260861582046,13.99615370416667,26.13684889305556
HeadM206_DaysToHeading,Rehmann,18,28,Local vs PRISM,33.32634248354623,14.49615370416667,27.13684889305556
HeadM206_DaysToHeading,Rehmann,18,29,Local vs PRISM,34.589319307489966,14.945250926388887,28.187751670833343
HeadM206_DaysToHeading,Rehmann,18,30,Local vs PRISM,35.910256431677446,15.320250926388887,29.312751670833343
HeadM206_DaysToHeading,Rehmann,18,31,Local vs PRISM,37.23300986788691,15.695250926388887,30.437751670833343
HeadM206_DaysToHeading,Rehmann,18,32,Local vs PRISM,38.54073653306362,16.091000972222226,31.542001625000005
HeadM206_DaysToHeading,Rehmann,18,33,Local vs PRISM,39.76528428798166,16.578223194444448,32.52922384722223
HeadM206_DaysToHeading,Rehmann,18,34,Local vs PRISM,40.93773257437549,16.890098194444448,33.39268230277778
HeadM206_DaysToHeading,Rehmann,18,35,Local vs PRISM,42.110752255760914,17.041084088194445,34.423224186805555
HeadM206_DaysToHeading,Rehmann,18,36,Local vs PRISM,42.98252716593425,16.64347309513889,35.28436334652778
HeadM206_DaysToHeading,Rehmann,18,37,Local vs PRISM,43.50348337152276,16.22594516111111,35.82633572499999
HeadM206_DaysToHeading,Rehmann,18,38,Local vs PRISM,43.555204836465215,15.874153277083334,35.94534983125
HeadM206_DaysToHeading,Rehmann,18,39,Local vs PRISM,43.58304607072906,15.101805589583325,36.04630843541668
HeadM206_DaysToHeading,Rehmann,18,40,Local vs PRISM,43.42265430976942,14.48586992986111,36.020094164583334
HeadM206_DaysToHeading,Rehmann,19,25,Local vs PRISM,28.530071528677997,18.817180311111112,24.1014308
HeadM206_DaysToHeading,Rehmann,19,26,Local vs PRISM,29.702194709563404,19.567180311111112,25.1014308
HeadM206_DaysToHeading,Rehmann,19,27,Local vs PRISM,30.87435440131744,20.317180311111112,26.1014308
HeadM206_DaysToHeading,Rehmann,19,28,Local vs PRISM,32.04654659758962,21.067180311111112,27.1014308
HeadM206_DaysToHeading,Rehmann,19,29,Local vs PRISM,33.23817753067249,21.766277533333337,28.152333577777775
HeadM206_DaysToHeading,Rehmann,19,30,Local vs PRISM,34.45958887586784,22.391277533333337,29.277333577777775
HeadM206_DaysToHeading,Rehmann,19,31,Local vs PRISM,35.682980332746425,23.016277533333337,30.402333577777775
HeadM206_DaysToHeading,Rehmann,19,32,Local vs PRISM,36.89931006835553,23.662027579166672,31.50658353194444
HeadM206_DaysToHeading,Rehmann,19,33,Local vs PRISM,38.071900732507714,24.412027579166672,32.506583531944436
HeadM206_DaysToHeading,Rehmann,19,34,Local vs PRISM,39.24449219000291,25.162027579166672,33.506583531944436
HeadM206_DaysToHeading,Rehmann,19,35,Local vs PRISM,40.45547340082734,25.771263690277785,34.62637519861111
HeadM206_DaysToHeading,Rehmann,19,36,Local vs PRISM,41.4290888812768,26.087374801388894,35.69248630972221
HeadM206_DaysToHeading,Rehmann,19,37,Local vs PRISM,42.12370930557262,26.41984686736112,36.48445868819444
HeadM206_DaysToHeading,Rehmann,19,38,Local vs PRISM,42.59773539949342,26.868944089583337,36.96036146597222
HeadM206_DaysToHeading,Rehmann,19,39,Local vs PRISM,42.87468749066949,26.81922186736111,37.263694799305554
HeadM206_DaysToHeading,Rehmann,19,40,Local vs PRISM,43.00794741645805,26.552111186805554,37.53080547986111
HeadM206_DaysToHeading,Rehmann,20,25,Local vs PRISM,11.74000045833333,-5.870000229166665,5.870000229166665
HeadM206_DaysToHeading,Rehmann,20,26,Local vs PRISM,12.24000045833333,-6.120000229166665,6.120000229166665
HeadM206_DaysToHeading,Rehmann,20,27,Local vs PRISM,12.74000045833333,-6.370000229166665,6.370000229166665
HeadM206_DaysToHeading,Rehmann,20,28,Local vs PRISM,13.24000045833333,-6.620000229166665,6.620000229166665
HeadM206_DaysToHeading,Rehmann,20,29,Local vs PRISM,13.841806013888885,-6.920903006944442,6.920903006944442
HeadM206_DaysToHeading,Rehmann,20,30,Local vs PRISM,14.591806013888885,-7.295903006944442,7.295903006944442
HeadM206_DaysToHeading,Rehmann,20,31,Local vs PRISM,15.341806013888885,-7.670903006944442,7.670903006944442
HeadM206_DaysToHeading,Rehmann,20,32,Local vs PRISM,16.050305922222222,-8.025152961111111,8.025152961111111
HeadM206_DaysToHeading,Rehmann,20,33,Local vs PRISM,16.550305922222222,-8.275152961111111,8.275152961111111
HeadM206_DaysToHeading,Rehmann,20,34,Local vs PRISM,17.050305922222222,-8.525152961111111,8.525152961111111
HeadM206_DaysToHeading,Rehmann,20,35,Local vs PRISM,17.550305922222222,-8.775152961111111,8.775152961111111
HeadM206_DaysToHeading,Rehmann,20,36,Local vs PRISM,18.050305922222222,-9.025152961111111,9.025152961111111
HeadM206_DaysToHeading,Rehmann,20,37,Local vs PRISM,18.296556074999998,-9.148278037499999,9.148278037499999
HeadM206_DaysToHeading,Rehmann,20,38,Local vs PRISM,18.323361630555553,-9.161680815277776,9.161680815277776
HeadM206_DaysToHeading,Rehmann,20,39,Local vs PRISM,18.67641718611111,-9.338208593055555,9.338208593055555
HeadM206_DaysToHeading,Rehmann,20,40,Local vs PRISM,19.210638547222224,-9.605319273611112,9.605319273611112
HeadM206_DaysToHeading,Schohr,10,25,Local vs PRISM,49.58621110187152,25.72090061234567,40.239551430246884
HeadM206_DaysToHeading,Schohr,10,26,Local vs PRISM,49.735645537427274,25.215081165432075,40.30219485740739
HeadM206_DaysToHeading,Schohr,10,27,Local vs PRISM,49.63046374296571,24.540918391975286,40.32416740679011
HeadM206_DaysToHeading,Schohr,10,28,Local vs PRISM,49.364265572138194,23.503310719444457,40.05691755277777
HeadM206_DaysToHeading,Schohr,10,29,Local vs PRISM,48.377372665145344,21.87134662746918,39.19677661944448
HeadM206_DaysToHeading,Schohr,10,30,Local vs PRISM,47.470868562112216,19.39913365030859,38.678703636728414
HeadM206_DaysToHeading,Schohr,10,31,Local vs PRISM,46.933908578314615,16.588096193518545,39.17619612191356
HeadM206_DaysToHeading,Schohr,10,32,Local vs PRISM,46.70228482543637,12.77777116203702,39.58010488425922
HeadM206_DaysToHeading,Schohr,10,33,Local vs PRISM,47.108417012622,8.71383873549386,39.575714647222235
HeadM206_DaysToHeading,Schohr,10,34,Local vs PRISM,49.55065449132739,4.8136214166666305,40.54450559444441
HeadM206_DaysToHeading,Schohr,10,35,Local vs PRISM,53.04756000872609,0.2438253506172714,41.80019082777782
HeadM206_DaysToHeading,Schohr,10,36,Local vs PRISM,57.06224940691348,-3.711011083333359,43.594993679629546
HeadM206_DaysToHeading,Schohr,10,37,Local vs PRISM,60.74263666615779,-6.618077443827133,46.52798428148152
HeadM206_DaysToHeading,Schohr,10,38,Local vs PRISM,63.42803121178279,-8.677358511111152,48.14117638148145
HeadM206_DaysToHeading,Schohr,10,39,Local vs PRISM,64.98663834740712,-9.82509458209875,48.51908090925927
HeadM206_DaysToHeading,Schohr,10,40,Local vs PRISM,65.84728196273177,-10.50361777654315,48.55838024567902
HeadM206_DaysToHeading,Schohr,11,25,Local vs PRISM,56.678164621184536,32.03544704722222,46.49202429907403
HeadM206_DaysToHeading,Schohr,11,26,Local vs PRISM,57.1249042130869,31.74576522746913,46.79549671141976
HeadM206_DaysToHeading,Schohr,11,27,Local vs PRISM,57.20495474500777,31.250259274382707,46.959089044135794
HeadM206_DaysToHeading,Schohr,11,28,Local vs PRISM,57.0926895628404,30.46487376882716,46.83295024598764
HeadM206_DaysToHeading,Schohr,11,29,Local vs PRISM,56.175916747316286,28.901759664197535,46.015070436419705
HeadM206_DaysToHeading,Schohr,11,30,Local vs PRISM,55.01657080413956,26.471935497222212,44.86190478611114
HeadM206_DaysToHeading,Schohr,11,31,Local vs PRISM,53.949841192557955,23.711797969753118,43.84434933641975
HeadM206_DaysToHeading,Schohr,11,32,Local vs PRISM,53.25036393936214,19.901472938271567,44.04987523888893
HeadM206_DaysToHeading,Schohr,11,33,Local vs PRISM,53.10655061407833,15.837540511728385,44.045485001851866
HeadM206_DaysToHeading,Schohr,11,34,Local vs PRISM,55.031461016370876,11.937323192901228,45.01427594907406
HeadM206_DaysToHeading,Schohr,11,35,Local vs PRISM,58.0351101366778,7.367527126851794,46.2699611824074
HeadM206_DaysToHeading,Schohr,11,36,Local vs PRISM,61.632548142810386,3.412690692901265,49.66339875030855
HeadM206_DaysToHeading,Schohr,11,37,Local vs PRISM,65.04192252011165,0.5056243324073775,52.59638935216046
HeadM206_DaysToHeading,Schohr,11,38,Local vs PRISM,67.53799382048805,-1.5536567348765402,54.20958145216039
HeadM206_DaysToHeading,Schohr,11,39,Local vs PRISM,68.93170651387187,-2.70139280586424,54.587485979938215
HeadM206_DaysToHeading,Schohr,11,40,Local vs PRISM,69.65607840242183,-3.3799160003086652,54.62678531635798
HeadM206_DaysToHeading,Schohr,12,25,Local vs PRISM,62.570096077758826,38.787012704012376,51.07794348240743
HeadM206_DaysToHeading,Schohr,12,26,Local vs PRISM,63.10196920853627,38.74494124104936,51.498439883024645
HeadM206_DaysToHeading,Schohr,12,27,Local vs PRISM,63.228388640141944,38.36981054320985,51.57790395185182
HeadM206_DaysToHeading,Schohr,12,28,Local vs PRISM,63.0909217802348,37.73429156574073,51.37952064598762
HeadM206_DaysToHeading,Schohr,12,29,Local vs PRISM,61.98923672051853,36.21362125987653,50.40217105493827
HeadM206_DaysToHeading,Schohr,12,30,Local vs PRISM,60.409450429416594,33.86773835833334,49.07187649845677
HeadM206_DaysToHeading,Schohr,12,31,Local vs PRISM,58.881748276975976,31.13831684722225,47.73412352870371
HeadM206_DaysToHeading,Schohr,12,32,Local vs PRISM,57.273397693644874,27.3805528339506,45.84914909444444
